9785 26820
5712 2508 647
6435 7829 132
6538 6714 391
8292 4216 58
1596 6721 -255
8564 8203 92
2656 1326 -788
7435 7433 581
2195 1746 998
2100 8193 -331
2286 1332 -498
7020 7800 -115
6884 6945 -307
1550 2337 -851
2753 1964 987
1659 5381 -855
4920 5555 789
670 6769 385
5044 5017 -854
6483 164 288
3170 6380 -646
571 341 82
3337 2548 -143
6666 2352 523
7817 281 486
9135 7751 -317
3220 1745 -518
2411 3143 -197
9727 8302 298
8806 5846 96
9304 7392 -950
7832 1563 310
7297 4400 -160
2288 1629 -587
4652 403 710
9770 4431 175
696 5987 940
9229 7228 506
6435 1321 -634
7150 3731 -758
7876 7511 -762
7570 4705 -827
4381 7218 512
3679 2715 -994
1732 232 826
5560 8818 546
6469 5766 -823
3000 6558 973
1366 9366 -511
1329 4656 814
4093 8614 -259
3437 8259 -207
2855 729 635
8185 7130 941
2107 6972 37
3789 6191 -912
5141 4795 -248
8858 7804 -106
8418 4704 -39
1975 7712 125
3964 7643 649
2846 9115 705
8762 695 -103
7278 1031 -18
781 3361 -74
6597 3635 -369
8733 1114 636
1462 4025 572
543 5873 354
5430 7109 613
8719 7934 -744
4116 4952 -612
165 5195 677
5238 5012 8
1940 1922 468
4359 2974 -774
5431 1950 344
9437 976 202
8002 7770 788
9626 4446 -186
6678 6903 842
2391 7715 -353
6870 4458 391
9396 2909 793
6502 1002 882
4114 6493 -50
5486 3110 -544
8639 4029 101
3678 9729 77
588 7486 -340
6288 4856 -271
4455 2905 -956
6652 3994 -917
3172 1784 -81
2542 9174 706
4805 5397 -198
285 4296 -305
9075 1724 32
8856 9542 175
6566 6952 432
7011 8338 -750
7417 2534 437
8253 153 515
2711 9186 651
8097 8704 344
5786 5838 -57
7891 4170 -426
9297 1003 251
3252 4011 -631
1557 5051 -806
4458 4690 -71
8248 7870 -780
1642 1278 904
1162 3110 842
8539 1174 -676
6874 2254 632
3795 5990 209
3344 955 679
6285 1625 758
9707 2942 -884
6649 3355 822
1160 9135 -459
7019 9569 442
3981 5463 816
5169 45 -588
2476 4739 487
10 9108 -901
1473 2009 570
3876 5416 393
8837 3359 -377
4425 6200 -341
4936 3391 -888
162 4519 -232
5699 8989 -518
7827 9400 -25
5210 7504 -907
9748 3785 -123
8068 5060 -795
9469 9308 -887
1085 4664 746
1147 80 808
1502 9722 -683
6325 4518 489
1473 8005 -318
412 3658 827
4836 2379 946
7350 7437 -274
2163 2181 -175
6355 1581 229
3775 366 614
7401 8989 71
6183 4323 -693
1478 5214 -788
483 7405 991
4796 7796 823
162 6387 512
900 2702 342
2228 7444 -846
7892 2786 873
2646 1891 -233
2129 6080 754
2839 2959 -518
5411 3459 611
5575 4942 -438
4557 5119 665
6777 1435 874
4687 6809 271
3998 637 -23
5366 3161 -578
4549 5056 -761
1711 4668 -11
7224 6981 -126
7209 9172 -997
9015 3762 -679
8021 8880 -742
5052 6425 -34
507 6065 -38
6530 6910 -298
6934 7197 -814
1011 4106 868
801 7670 -859
2448 1589 971
8141 716 -456
8189 8870 570
4119 7551 920
5714 1167 967
89 4083 385
2876 7140 -32
3287 9597 182
8638 6264 -530
9249 4577 87
9770 7996 -439
854 9155 479
2184 1530 99
2114 8021 309
7460 6937 138
6397 2130 460
3021 1957 -546
7687 666 -466
868 9661 765
5251 5804 -982
6286 1751 38
7509 4043 -712
6436 3346 612
1837 5380 -860
6933 3359 288
8949 5827 -122
868 2932 -61
1737 4848 849
9538 7675 254
7840 2720 159
1621 2254 -662
7987 9026 -584
8777 9370 3
8509 5862 -805
6284 8467 -706
7787 5878 -599
3235 2338 446
7283 101 -359
5092 1831 759
3447 6504 -347
1586 9292 169
138 8134 -948
4196 3528 499
8879 1503 669
332 6398 996
9050 6193 -612
6121 4163 407
7481 1103 292
5210 4640 828
9188 283 123
6279 9459 832
6760 4610 714
7408 4326 -653
6519 7299 -670
4257 6205 -333
3477 498 127
561 6666 -178
6652 1537 -614
8548 2701 -363
1123 5133 640
7638 7689 720
4898 1935 17
4494 895 959
2556 3097 -895
3399 3272 322
6395 3491 -787
7660 9246 -813
5894 7827 397
8688 1857 -685
4059 1276 420
4385 8412 593
4054 5699 470
6951 2837 342
8830 6750 -551
227 7279 572
6357 8713 820
1189 6902 607
9473 2402 -566
3353 2675 664
432 7649 -426
3212 6902 85
2436 147 -439
3036 9452 322
4476 6360 294
6489 7413 -932
4499 6827 -215
4670 8867 858
1303 7923 -919
4654 318 879
8141 7989 -743
876 3561 -912
9272 4958 934
2635 7491 -21
1318 106 -178
2540 5295 -945
7916 5346 995
2690 9479 804
7499 5081 -548
9672 7713 641
6664 4625 -408
5325 367 -688
4318 3264 -470
9095 9249 -247
1031 1288 733
378 2942 25
3192 7929 773
3451 253 -346
2263 286 173
1612 116 591
2643 7664 -542
2635 195 -177
8779 6659 -988
6741 8586 225
5256 9738 915
7838 3674 -309
1382 8661 771
8887 5867 -697
4776 3364 -669
2520 6585 -33
2007 9132 -546
1947 2156 305
9545 6927 -718
8894 6217 -414
4569 6313 253
4480 4004 17
893 567 -230
3042 1463 274
4039 2501 675
1989 4657 -50
3000 3989 -479
6248 6556 559
7065 2627 749
3649 1755 717
8366 1548 797
1035 420 -336
1603 7993 60
674 5515 -494
526 9063 -659
5913 549 -881
7061 2222 713
9261 3839 129
7508 8728 710
6140 8030 413
6615 5778 -963
4337 8607 -271
5207 1389 556
4596 2258 -453
6145 5284 -978
4543 2011 570
5490 2711 -535
2383 3708 904
736 9515 56
3234 7749 641
109 9271 237
5324 4376 -649
9781 8259 385
9473 7365 -165
1995 3102 532
6602 1358 -135
5061 3494 85
727 6063 -964
6368 1688 -842
5194 2045 696
94 7955 -817
3105 2606 -721
8784 1424 574
4154 2087 -651
2386 5505 453
5671 3977 -442
2515 4852 174
8100 8134 426
3891 2886 -239
4986 5260 629
8384 8975 607
800 1003 -174
1753 590 -437
8645 4032 -308
5646 842 721
3488 7129 84
3058 1505 -251
714 2067 -42
3435 3300 -999
4282 9284 -602
4227 9718 -278
7971 4315 760
4497 1955 351
5008 7925 1000
433 2603 -356
6624 4058 368
4930 9252 -879
4798 4500 -8
7719 9175 656
6313 7392 -925
4605 5637 190
4448 2884 65
7158 8284 822
8554 1871 -856
8197 5437 389
3135 3975 594
904 5503 742
8843 3316 -383
8120 8832 644
8147 7493 170
4271 6827 -454
5776 7803 -665
351 8939 -586
4083 5258 -550
9071 4632 706
6872 6195 -819
1310 7905 711
3101 5915 -991
2131 7046 -529
3062 5957 -35
9164 3827 -817
1771 4170 424
8039 5658 -562
131 8102 312
1195 4493 463
5102 6350 298
2784 1635 745
6663 7397 13
8314 5415 182
466 7195 526
6381 38 517
8232 2502 -686
6827 8857 464
7142 9147 -554
550 8719 739
1594 9751 -756
1861 8475 321
7968 8493 -868
6147 1316 -33
2906 1737 159
4224 8858 313
9243 2011 -207
1458 8603 705
579 5337 500
7906 6888 -785
4702 3479 572
8285 5563 675
5552 9718 476
517 2255 303
8917 4759 365
3955 5486 80
7752 9327 939
8306 9088 -2
3026 1985 -223
1681 8543 -904
2752 1046 216
4848 8388 -430
6457 8715 717
2074 4047 -711
2246 1557 -895
8374 4813 763
7115 5438 -284
536 7644 -341
5294 5686 101
2356 3711 -42
1751 7100 -269
5919 7298 -308
610 6461 -823
2019 2642 112
6492 6112 -757
9710 2186 -754
7274 9522 -945
1761 4304 832
9233 5907 847
3752 8000 43
4395 9554 -329
949 7726 266
2295 849 188
9010 6485 863
5774 4252 -290
8966 8041 296
2913 3829 857
9468 591 633
331 9529 -317
7900 1221 -695
7011 2317 -844
9577 2884 -366
416 1146 -54
1355 9509 940
9213 3867 406
3967 383 49
1789 7394 -509
4019 4515 -889
9151 7156 25
3970 2465 -644
2650 749 -711
7115 9680 674
7804 544 96
4525 3788 611
4218 7537 -450
4831 5069 -415
3625 9515 565
8725 5374 207
6579 3519 -287
4265 2962 -104
3934 1781 -407
8785 189 -829
4323 2069 -9
9474 3930 -29
371 7002 -63
7002 2013 211
299 2025 810
6722 1829 -123
6862 359 349
6265 2068 582
4660 2927 461
6669 7752 -116
3461 3864 -897
3013 3860 -611
1729 6797 -507
4021 430 -869
4649 1153 652
5132 1898 651
806 1352 -784
9337 4627 -918
8639 8480 -128
3569 6709 870
5754 1683 579
7543 4735 708
773 9239 156
1224 9147 92
66 6774 -487
3384 2161 -454
5223 1103 240
1542 3978 -558
2876 1207 -274
5986 6129 815
9325 5422 994
96 4409 64
2728 3759 -322
1835 9123 -850
6131 3098 969
9138 4535 -281
1654 8098 -17
1343 5090 978
4621 7190 -38
8681 939 759
4998 5742 452
5180 1979 37
7185 825 -313
6593 2900 644
77 4141 377
9033 2544 281
8865 1261 228
4273 4160 -970
8882 160 76
2774 9374 -453
8512 9720 459
3311 5551 -258
8270 5679 -452
5184 7092 165
3570 3291 -569
1856 1972 74
7605 6622 80
9421 2000 -696
7183 6077 -811
5879 600 883
7019 7730 -961
7528 1063 126
1609 1133 512
2883 7076 0
7612 7717 -680
9349 3695 784
2347 1846 -49
2270 3301 -276
2104 4247 -558
8323 3802 448
4263 7493 604
2739 5502 327
8605 3543 -953
5966 1279 139
2051 9656 665
4344 1182 -394
9618 8895 740
727 5449 -436
8036 4995 146
7702 5023 -486
2984 7721 178
1929 5351 946
1176 4865 -465
767 3690 796
9151 2889 418
8637 6434 640
9014 3728 122
9262 2965 862
6987 3645 -18
9547 6868 -880
2642 4158 139
7558 798 776
5403 6108 289
1069 4294 -765
6983 1500 128
9691 9197 756
7082 934 417
46 2030 -764
6359 1660 -691
6390 1944 -13
1858 7875 -904
3782 2817 698
2636 8795 313
1951 3498 432
6221 5496 634
3852 3044 687
2680 2322 -475
9569 4957 -544
5084 2017 -813
1604 4748 -870
595 6375 -238
6946 5827 -126
1536 537 -253
7886 8377 -985
2378 258 -953
4096 3095 942
6751 1619 -930
2849 7884 774
5458 3095 -222
6920 2083 2
6957 6133 -429
9712 1767 342
2402 3128 -18
6559 2155 122
2491 2750 -473
2809 57 786
9407 5505 606
6096 1561 -407
2676 7409 84
5388 2015 935
9694 6887 351
4544 3216 231
7645 9261 966
6801 3927 -817
2048 6009 123
8617 5949 -173
8500 5207 903
1396 8985 -12
3594 285 728
7848 1461 -179
3302 3016 -527
7529 7130 -762
6028 4311 -938
8267 5211 -669
1252 8337 820
8422 6864 567
8989 2891 918
9076 6491 -270
5423 5730 599
9455 5998 394
4383 7316 322
6783 6512 35
6361 4496 -371
9216 1402 35
4034 1204 -653
8966 7886 -625
5039 6272 700
4393 3342 666
2872 4480 203
9603 7320 381
6337 2685 903
5999 9183 -4
4128 6739 -924
5631 8587 172
5618 1883 517
7100 1029 853
1873 8011 933
4525 6340 -270
1354 6622 142
5542 8223 -796
3004 3542 -641
7348 3161 -376
5218 8411 -946
4937 7992 891
1040 304 330
3977 5526 -179
2302 5563 -280
5890 4500 472
2443 570 489
2317 5216 637
3971 2081 628
1324 2348 -480
3202 6589 48
3784 7842 -504
9535 4176 844
6236 7395 853
5426 6342 -91
637 1009 -781
3520 6160 682
1461 5530 957
4514 5526 -561
5730 1404 638
2289 2812 955
2863 3128 -536
1640 8841 -711
745 2530 -982
1867 8627 -671
6773 4545 -521
2391 527 589
291 3911 -687
2919 9090 5
184 3950 670
8091 2051 899
470 3909 744
2066 6107 -673
7723 2841 -920
4060 8804 895
6153 4421 -681
9604 6627 570
848 6905 -431
9210 5607 973
838 6263 -354
819 5682 -912
3005 4334 -31
5135 7374 -9
7447 5805 -268
3777 7537 937
1440 1915 309
4722 9362 -313
8970 9723 15
6611 1553 -395
3776 780 892
2351 2090 -347
5849 7849 25
8316 8406 664
8140 7726 -859
4967 3407 26
1623 536 263
6492 7734 -959
9560 5694 -137
7333 3239 899
2499 4490 57
6127 4509 -545
7534 9087 392
7967 4026 841
3508 9448 -300
7454 5946 954
5018 261 658
4069 2723 -755
6172 1805 593
7881 199 741
5888 9124 486
435 4671 468
2680 3412 -586
8891 357 -854
1328 6161 467
7099 6690 107
3714 2982 286
4784 6591 22
692 1345 835
6011 6472 -738
8999 4518 47
6740 8309 -708
7053 1511 45
5176 4733 -299
8736 7499 611
9503 9242 -116
5507 9207 -752
70 9615 -836
9063 4066 -734
7151 1568 942
7624 7993 309
5226 3094 948
1572 973 -351
1844 9290 -323
9237 7549 -934
4352 3957 -962
2214 1744 220
4427 1489 -588
4897 2079 677
4472 1111 -117
1750 5913 134
8498 3499 141
1856 3947 -443
4895 1676 934
8549 7236 286
3418 7240 549
1736 6805 685
8509 8256 331
2433 2616 760
9382 5089 -734
2787 3441 121
9718 2877 -277
7880 5878 540
6453 1614 879
9231 8648 -253
4453 7916 167
1892 8938 996
2972 4192 743
7797 5719 308
6811 9752 -307
4275 1840 420
2400 5646 -971
1483 8630 -435
1324 7178 207
5261 4015 159
3718 4844 -159
160 3894 -545
6090 1181 980
7792 3064 78
5192 4451 932
8571 2174 -709
1701 4470 -561
6295 6303 -702
9353 1697 -824
6348 4115 -144
8792 3253 455
7190 7204 948
2809 1925 -784
9165 3598 43
8007 4565 615
7942 4730 -139
2367 7275 -473
3459 1811 255
1466 414 -45
5101 8000 -870
2571 1327 74
2274 5910 15
3375 7935 -238
3076 1278 -713
2342 5915 241
3120 357 -541
925 8418 770
6853 6961 918
1283 7782 631
6385 3635 734
6817 8391 -724
181 9707 733
2334 6704 203
3731 4970 -151
7831 8854 800
5480 1220 763
7652 6229 969
4571 5012 -568
8040 8014 416
135 884 765
8221 5793 -127
3232 9209 -159
1649 7705 396
8446 480 -779
5497 346 202
6082 7967 968
3044 5900 943
353 9511 64
6220 9690 635
60 9196 -598
7982 9209 576
6405 4196 982
8588 9177 -456
3597 2173 465
1753 8004 -763
219 3329 -114
1813 7575 -703
1708 4125 709
9579 7000 920
3762 2377 560
3346 8245 -236
9516 1058 -975
2566 5376 -335
8247 9062 708
9656 5229 -535
7764 2721 965
3310 2901 -579
4601 8624 848
4561 2378 -32
4114 762 -988
7593 4647 326
8888 8882 -896
9031 5750 -574
4978 158 -416
4869 2481 72
3050 432 -640
7962 4863 -886
9248 4338 -429
6991 1236 -42
7431 5940 533
1755 5027 -476
1985 8107 63
5382 722 -21
797 8092 -946
9313 2045 -115
5980 5871 767
878 5426 274
4908 4293 26
5821 8115 174
6071 470 -298
6450 1144 -364
6239 7991 -297
6629 1379 769
4255 21 -643
1470 6673 -221
3322 8488 923
4813 2595 -865
7717 8483 -874
2396 1026 -335
2456 6570 835
9293 6793 -632
944 1499 -580
5289 653 -450
4892 873 588
9308 696 826
1384 1009 943
6654 1580 -709
7997 3225 -777
4944 6774 170
5758 2075 22
5024 8058 505
209 3859 74
4841 8559 -963
7341 8982 -756
6225 567 -580
1272 4850 -600
1152 8869 768
4830 7035 -199
2589 2327 602
3404 4640 423
4513 6229 446
1924 4058 496
3739 9760 -47
6381 4968 -88
7670 4076 9
7468 3290 -858
3430 6102 954
75 781 -966
922 5178 680
6695 6387 -308
1494 9669 438
3907 6141 716
2382 9722 936
5154 2679 -950
6943 8039 617
8200 8966 -646
796 4565 -549
2805 8401 733
9743 9070 -971
646 7999 -634
2874 7645 869
6178 9462 111
1769 6522 470
6811 3375 -656
828 5412 587
2101 7383 322
6011 3850 76
3054 8571 -160
1884 5440 973
1684 5771 -852
4838 2247 205
9272 7250 223
5109 6935 -854
5752 8040 -357
5648 806 -93
4664 7061 -565
1416 1125 -848
9057 7496 -457
7385 6107 702
1086 4608 678
4386 7926 82
8935 4276 -208
225 3526 839
7591 6321 254
1064 7764 -657
2526 899 710
1958 2933 409
7573 753 48
4195 5177 -314
5136 8869 -796
4123 8431 -445
8286 3702 887
547 348 398
2510 4815 625
2875 1164 -285
5607 4642 599
6722 2704 -665
3925 4373 -320
2197 5710 -96
1938 8419 551
8391 7206 130
1840 8466 -382
2925 4941 167
4229 3408 323
3979 1755 488
9226 3077 594
9149 6984 -920
8590 4942 402
5703 1151 -321
8110 3393 797
6520 8799 236
5716 601 573
6036 7388 840
1578 7364 444
7022 3662 -606
5746 9655 744
2108 7087 -436
4827 4801 -307
7524 9235 -927
5052 8694 -116
2515 6030 141
1631 126 555
9223 4450 -250
831 7702 188
7951 4726 -403
5781 3834 -146
3229 1237 814
5630 5128 156
6638 9139 -340
8083 8512 -849
3970 1920 976
1372 7314 -631
1880 3742 139
7755 9204 424
5244 3508 363
8369 5229 19
5820 3273 186
8462 3062 -802
6898 1418 -13
5120 859 33
7109 5907 356
2176 743 -368
9656 9481 654
9419 6009 377
6257 2044 118
4495 2967 -401
6442 5001 118
1457 2856 -892
6733 1430 -598
6962 1062 -298
8390 1280 872
3893 9418 947
1551 9465 -74
6593 4794 -405
3210 3066 274
4336 4516 -694
7738 6876 518
462 3986 825
2198 9376 -256
4900 5650 -430
2490 1160 492
83 6672 398
9212 8320 -729
7263 1563 444
508 2165 431
7341 950 269
500 277 746
1640 2717 174
4617 6968 -422
6655 773 733
122 6833 934
2222 5743 635
2771 3995 -313
1211 1627 644
9485 207 -509
9612 101 248
7214 280 -141
8293 6777 693
1984 1069 -624
7870 3624 1000
8522 9302 17
8968 3427 -767
6187 5304 -889
3146 2803 45
7445 6477 -215
1650 2929 -640
3800 8615 288
6922 7191 -25
2685 7003 641
7453 2013 696
9647 5119 -263
1880 1750 194
2790 4842 266
4783 6161 960
4439 9756 237
7398 5495 -771
2415 4357 266
7632 1893 465
6383 7530 -107
832 3785 18
4174 7338 -471
3262 6517 917
7931 4475 663
1357 666 -189
8855 8829 -158
3368 8402 -199
7053 341 -780
8475 3762 306
5767 2357 -904
7987 6233 -982
7317 6631 331
1467 644 807
8635 7392 844
3486 4554 754
7503 4008 -946
602 5808 -827
7107 6477 -452
1958 3295 27
2069 7471 -47
2798 9447 694
3940 3202 -737
2458 6221 129
5485 4686 929
1167 3125 -552
2570 8249 701
9104 5614 -204
105 3964 -920
8166 5946 -917
3660 3502 -944
3877 4413 -453
4117 3439 -304
124 3414 152
9055 1533 353
8604 6812 392
1303 8210 -31
6862 6537 -164
2304 4925 413
5466 467 -756
6544 9328 990
820 454 -801
3170 3403 263
6892 4549 -942
4525 8737 293
4508 5503 93
56 5657 -475
201 5140 -383
5305 5459 -957
1937 3387 -608
7250 8549 -660
6423 998 -121
6696 4548 840
6883 6123 -901
5723 4273 -917
5704 3548 120
7186 6561 981
7859 1097 -992
3182 225 956
4087 4429 903
1767 3026 202
3994 1754 -389
5214 7863 915
7972 8602 89
116 1175 -304
5775 4992 803
1000 9692 -318
8516 6154 763
4033 7311 100
2170 55 977
3197 9642 -368
4207 6550 715
347 1974 -917
8351 2746 56
6792 905 793
9441 2707 -971
8863 964 512
2641 1663 -430
3285 2047 -127
1726 5773 -642
1437 7870 -605
4605 9434 -395
7761 7225 745
9665 71 258
4302 1345 -926
6155 5233 368
6025 7731 -249
496 9192 780
1814 3902 930
8733 7369 254
6231 155 -683
4905 4238 -206
4359 8443 214
424 7326 -601
854 9527 -845
5060 2515 525
2666 4356 -259
6473 1708 -163
9364 5398 619
4353 4129 -610
8771 6880 -887
8469 3527 -136
9472 6175 -24
774 7904 -367
9302 1717 -929
6080 6273 -356
1130 693 -73
8688 4474 900
2651 9177 198
9066 7360 507
1819 4740 -812
1496 6910 -834
3897 9745 110
414 1028 344
8210 3081 -590
6381 5592 51
9488 9269 -321
3514 1118 598
8090 6900 -279
5496 9398 -171
8648 4007 -469
7116 7725 818
4718 1122 -625
8865 3595 -904
5805 2799 931
4412 2563 820
731 1183 957
9194 8837 -942
9319 9352 -189
418 1391 577
8296 4080 372
6928 3463 -622
272 505 931
4819 7286 -148
9709 7796 -523
6405 8634 -408
951 6376 -938
477 95 447
2138 9481 148
1776 415 409
1563 6459 572
7451 1803 442
6610 9287 -751
6307 251 670
2543 3318 -113
1880 9549 -296
857 3810 374
7300 7124 -677
3188 4329 -628
2496 7789 609
9018 484 669
8145 7319 -447
5676 8672 954
1133 4481 -846
6698 5273 684
8316 6812 -56
4805 5625 -717
5494 7157 -404
2976 2254 50
7069 1089 561
9435 15 -118
6054 2211 104
6028 1022 631
7554 1731 904
4018 2658 896
2273 5734 468
9728 1014 -87
3701 8114 671
6724 4034 -576
7099 9252 772
6499 4438 436
6853 7279 -192
6095 2698 871
7210 5790 122
7822 5582 -485
3474 9487 234
3325 6172 652
5130 8257 222
3566 4390 920
2032 4521 49
6526 5949 -746
732 4342 676
5253 2604 581
2949 8924 487
214 6307 556
63 8692 -357
4187 7574 990
1095 3256 257
2357 6276 977
4699 9470 -414
6121 2109 -783
9307 7736 -438
2470 5996 981
968 4767 224
7062 4903 703
8819 9100 487
332 2872 470
3755 178 -762
7290 7166 934
5173 7821 927
6015 7083 -438
2328 2321 -706
6009 4087 -667
2814 4648 927
7356 888 814
9260 5107 236
2369 1351 -357
251 5708 810
2529 7647 -197
483 1878 -79
8141 8038 -291
5170 1445 486
3689 6981 228
6643 9395 -914
9142 3299 -762
4753 6622 216
5690 3564 -76
8380 2261 -703
2156 7536 352
5213 4240 566
385 9195 -418
4226 926 -430
8128 4944 917
5354 6891 -126
6809 1344 -566
8773 6223 -575
1260 3491 101
8181 6910 113
723 9071 -399
7380 7055 -263
1916 7797 979
414 4622 -903
4045 1105 125
6538 6198 -429
5111 6634 92
3911 9026 -898
6957 4943 -457
1082 9730 -415
9425 302 685
3948 765 350
2195 849 364
3836 3074 -362
2904 3259 -134
2312 8576 -8
6432 7915 -345
3056 5476 733
9084 4289 -328
6718 1168 5
6982 6857 -398
5707 2295 -204
5520 2570 -550
835 7141 -467
914 1407 553
8334 2549 630
8252 827 138
983 4608 639
7764 6076 -818
6661 1509 -138
550 8658 -10
2825 8017 900
4554 3350 643
4425 2 -166
1980 6193 282
9740 5796 -578
2397 6111 216
1175 4346 991
9340 8157 890
289 7648 715
5065 1285 -952
2700 1284 -89
9045 4140 159
1524 7867 242
7142 3685 -291
7986 6657 506
6161 5724 -531
3211 3214 340
9367 1340 -374
4217 3928 -405
7773 8225 -59
9087 8373 370
5018 3033 -646
4097 5598 -418
400 6472 663
5243 4844 -58
1708 4 34
2706 7749 59
1667 3952 47
6599 7561 -626
4475 2148 -356
1233 8787 448
6778 7728 740
1044 4333 -64
8655 1797 -956
9141 3015 772
8883 5370 194
910 8379 727
1724 1513 401
2634 8208 237
7229 7744 838
6408 3738 525
2350 229 573
1885 1682 -302
5836 8887 847
4602 4401 124
4130 4062 882
2631 6774 734
2993 3991 -331
7837 100 689
6769 2553 545
9551 7440 -207
7158 7010 -165
418 1257 382
9490 5646 0
7056 5754 13
3141 6289 205
5535 693 -974
7707 158 676
9634 2487 113
6716 8243 841
3821 1151 899
4635 8434 893
6277 1028 231
8139 5214 -732
2041 2478 -523
3846 7380 837
4008 2357 964
7962 40 -312
669 2347 -934
4162 4877 -187
4333 4359 -894
1493 8773 -832
9744 364 -1
1082 2009 -347
6455 8454 445
8657 7407 125
4858 2910 150
1864 5663 435
1478 342 -449
9297 6022 614
8382 6001 262
5440 1112 733
6711 3176 -178
7028 8870 -532
5078 835 138
7960 851 -821
2253 4559 -413
6579 8046 -769
2970 2215 -499
6177 3935 823
8318 14 -953
1996 4651 -315
9576 2285 389
6577 64 349
8359 2621 869
6644 377 170
2348 60 790
8308 8981 847
4310 2286 -545
6315 4621 978
7310 8463 899
1007 2721 292
3830 8221 -674
8886 8440 -900
2781 5122 -290
439 2435 -194
7839 3321 164
360 8589 478
7112 90 -784
8416 1333 620
784 3303 489
3060 3264 765
5883 7838 928
5534 9345 538
7542 3958 635
7136 411 -972
626 8255 766
9265 1113 -915
2967 9167 986
2426 3306 -94
7999 7199 585
3761 1907 450
3033 5467 -761
2838 7159 315
6306 3856 862
4943 2990 667
1732 5902 -816
6899 8867 -746
9420 6828 737
2782 9211 -275
2759 5493 870
8223 971 -829
9772 5899 117
7375 3417 563
377 6130 614
403 7248 -227
1812 9551 -929
1291 856 -270
6123 9564 999
5165 1452 368
5067 9285 -260
3770 9168 89
91 3054 -350
7085 9455 -899
1391 5845 193
3410 8163 534
3272 1223 47
9621 4092 -209
9156 4333 -101
5364 8850 778
1174 8278 -705
908 2555 -697
7586 9372 -756
1528 7805 812
7889 4718 106
8186 4535 -507
7109 7061 -734
9340 9381 50
8766 5147 -578
8261 4778 440
9328 428 -576
5381 36 536
1538 622 -519
4767 3349 61
9208 1900 369
4551 2044 717
2928 1290 -310
3467 1571 312
4025 1110 466
494 6014 475
293 5865 886
87 4459 -89
7979 3693 401
7911 8808 12
2119 9050 -339
2646 1782 89
3900 2768 -447
3293 9504 -794
