18
960 877
418 582 102
108 71 322
646 93 329
655 548 340
881 205 69
455 322 562
177 589 756
189 830 -895
582 124 -51
530 199 -146
740 700 -513
882 250 199
712 210 -970
624 479 -11
100 109 446
96 798 -361
911 510 195
8 720 -992
612 1 -765
768 786 -710
599 17 -927
289 755 927
758 555 -156
480 570 -502
214 890 -565
635 928 -161
608 28 -867
442 80 511
659 776 184
394 559 -13
468 936 178
115 600 -507
496 330 -28
970 251 -160
371 916 -299
32 490 826
595 826 -651
439 453 -123
879 547 249
16 298 -240
842 29 -823
492 457 -55
129 193 -524
567 129 -46
674 543 663
948 249 -139
766 580 -899
23 232 914
649 637 -864
189 938 -574
329 729 -771
378 860 558
853 196 888
974 637 -74
531 311 -701
802 474 -137
35 299 -656
232 287 -903
599 341 -519
167 270 471
830 204 980
951 590 497
145 119 -28
607 162 400
616 448 548
753 453 991
18 229 221
388 744 -882
299 407 668
649 954 -718
2 51 20
115 89 -205
293 836 265
30 233 648
66 153 -191
805 58 -638
524 831 -655
766 915 -950
204 49 -659
65 731 169
80 86 765
631 476 -192
169 85 795
715 736 -403
919 869 388
702 493 -992
831 650 -895
395 36 561
161 643 -676
314 43 -59
967 179 890
55 195 -56
498 754 -584
796 292 -88
656 419 -274
13 217 270
205 896 391
729 295 148
360 242 -97
242 302 -262
66 432 39
236 582 -346
753 488 132
826 958 -851
270 918 -959
127 392 -814
654 684 -38
47 870 332
262 199 938
223 765 180
456 841 -102
977 360 -552
384 838 170
384 762 -835
230 224 -634
174 322 -284
803 263 -862
224 870 85
94 928 -558
111 339 257
309 549 650
308 898 423
637 160 -229
343 914 818
65 178 258
577 515 406
146 467 996
732 235 -208
799 165 331
317 182 598
780 834 -424
233 31 24
420 528 -542
89 570 -628
92 980 -25
545 905 69
958 385 606
81 902 767
99 688 813
276 122 153
654 770 196
789 338 701
771 70 -781
20 169 -731
642 14 926
385 231 356
898 210 481
716 123 -616
364 478 685
273 252 23
871 834 -671
380 37 222
634 620 -604
372 971 842
817 628 743
810 295 -834
833 23 190
116 570 801
153 529 -504
712 976 999
881 195 920
947 565 -719
956 47 146
718 237 -37
316 494 -297
432 86 928
181 664 -134
361 407 312
647 965 702
472 112 -128
475 672 820
362 55 -797
251 809 268
782 932 -183
54 429 -50
674 90 -628
387 289 322
379 679 150
728 816 -255
366 741 -459
836 35 668
722 489 806
762 639 556
686 819 -197
830 692 226
533 974 -338
934 970 -198
483 571 522
794 507 -730
526 537 715
24 323 313
296 726 -109
612 713 -380
479 676 788
273 150 -106
320 111 -134
133 93 -256
833 655 -635
814 29 -826
164 386 -10
520 539 -287
562 482 706
505 255 110
217 12 -433
392 446 28
546 868 383
643 901 -194
582 930 549
900 548 934
145 878 596
346 963 979
207 677 890
128 956 864
162 828 967
500 123 241
825 975 -224
151 630 -456
590 316 163
184 859 -544
184 7 -137
551 122 953
937 484 -869
635 670 466
856 42 466
590 863 235
568 137 710
743 963 -959
456 898 321
229 542 -663
550 910 555
114 472 931
326 178 204
60 573 170
138 673 259
417 175 -423
870 162 -287
278 790 297
598 586 -856
276 913 -591
292 227 -214
564 175 755
150 844 367
662 682 -551
272 123 556
48 92 -543
616 31 -912
815 714 -805
814 585 699
961 657 177
848 551 65
740 454 423
441 778 413
839 664 -650
701 737 621
619 953 787
104 703 893
1 386 329
901 139 879
577 622 -995
415 254 -915
470 598 -182
885 946 -123
746 731 292
404 854 -818
549 600 -868
44 378 -980
489 103 470
801 755 790
501 185 453
255 249 749
385 141 -104
925 487 236
852 267 -905
935 37 -613
930 643 787
343 501 -145
624 587 -672
898 464 820
810 95 8
355 46 489
452 643 -269
310 903 912
890 687 411
543 9 -774
871 250 177
98 792 -952
273 674 475
466 470 -731
909 938 739
433 39 952
834 959 202
268 441 309
243 458 -363
904 294 760
770 869 -623
315 602 -110
46 40 -898
510 314 930
129 616 401
483 750 948
82 280 -707
416 31 249
119 961 -673
341 455 742
376 709 -825
551 833 653
141 940 457
740 722 -873
845 901 992
856 467 -841
756 956 -245
566 316 -452
677 767 479
113 159 94
954 780 -400
71 226 345
359 813 -207
676 850 70
361 912 248
64 910 -44
634 646 151
751 77 728
702 99 491
140 548 -102
225 745 -796
671 958 44
576 608 -225
297 784 -847
478 396 -481
320 235 -356
93 106 384
376 240 643
623 395 -489
880 868 662
695 241 -897
950 842
478 33 -709
153 117 -299
697 448 469
701 363 -442
167 276 372
230 800 -598
80 684 25
78 916 -970
530 513 743
510 152 -199
592 642 -354
121 885 736
443 864 -162
550 24 -699
28 360 746
224 611 42
463 52 -601
710 749 -328
631 813 716
652 150 582
622 667 -66
810 729 -866
855 249 -937
97 477 -571
597 586 619
223 539 664
251 232 -541
315 800 -346
217 430 573
55 659 742
198 774 -663
814 539 -546
393 788 -546
419 577 544
343 928 -470
291 319 -684
802 584 -286
525 106 -763
749 538 202
857 684 -349
854 475 -974
399 515 837
286 362 -39
837 620 -570
350 738 -964
474 760 -644
274 637 126
152 104 442
348 574 549
293 94 643
577 714 -807
737 308 -864
722 510 -621
347 907 -62
477 315 -383
681 578 153
661 725 529
258 940 239
868 871 -754
182 197 847
902 339 981
694 942 65
544 363 187
831 239 718
247 940 -898
649 879 -904
106 886 133
432 476 -853
93 10 807
375 502 -395
696 620 102
135 816 521
665 533 668
546 861 631
109 483 -390
554 256 122
823 371 411
170 478 988
279 680 559
399 91 -841
925 194 -36
756 813 367
463 57 -9
668 942 128
211 571 2
789 906 794
328 430 -849
890 320 -85
543 202 -581
930 849 301
700 338 -91
142 39 -373
713 752 676
138 94 231
293 322 -444
904 642 15
456 629 -939
377 526 669
699 652 -645
341 773 343
648 645 -912
363 412 -833
710 137 -467
599 244 861
399 783 986
823 107 292
540 654 786
549 40 -598
838 44 -649
390 263 -485
284 440 -602
174 537 736
882 540 -816
582 745 580
54 698 973
134 363 482
652 596 -7
131 853 355
279 334 21
74 154 45
918 179 -678
924 760 -268
607 191 -668
118 43 629
640 903 38
112 64 892
890 294 -101
153 401 166
666 944 767
811 1 -465
610 588 -754
179 156 -24
537 152 760
551 935 -96
617 810 447
645 864 876
468 247 538
252 841 905
399 245 29
800 291 -445
601 122 504
63 194 129
58 572 760
498 220 67
41 325 -52
552 290 161
475 600 -73
718 295 -278
373 790 795
10 372 -148
129 595 -135
202 102 736
787 209 -517
859 298 640
89 66 -999
777 668 958
939 921 600
723 590 336
519 612 -371
645 105 318
869 675 350
291 604 -457
361 710 -163
728 784 111
365 604 -943
423 312 197
713 369 554
795 135 558
412 445 984
359 28 63
877 757 388
280 128 -43
507 502 -450
60 282 842
478 895 -151
487 131 865
603 699 162
222 415 173
845 817 -85
763 751 -467
813 417 -969
581 384 954
642 132 179
172 576 132
66 420 -65
350 896 -868
369 181 544
793 921 476
99 228 -249
238 16 489
632 305 -10
582 247 632
431 692 -819
319 737 -189
651 565 127
741 537 193
736 67 59
712 790 -12
152 332 -765
236 490 -331
712 305 188
411 729 92
523 482 707
15 26 -967
255 803 -181
338 662 68
339 107 -205
873 10 -182
447 234 158
292 435 -728
579 432 764
414 836 563
116 928 704
860 785 -568
751 777 -759
726 31 -307
260 237 591
734 789 -808
602 919 668
291 891 106
674 308 550
547 888 680
488 91 177
161 573 691
221 326 -652
168 88 13
252 738 309
398 344 -727
545 586 276
447 392 87
766 1 -48
126 567 797
594 466 584
116 485 159
64 253 -743
489 176 134
877 38 -435
162 574 -131
645 746 437
648 842 -210
54 161 15
294 118 77
874 521 10
623 880 -467
729 66 497
587 760 -24
642 838 -328
316 2 603
779 473 -627
439 710 -661
860 750 573
356 255 -7
899 884 354
884 526 404
593 642 58
733 684 763
504 60 -725
892 84 400
527 434 218
615 432 352
536 397 -810
369 169 -96
622 211 -698
336 936 -803
867 199 -548
620 296 -458
780 528 216
535 279 -38
409 36 -64
186 280 292
318 261 194
594 420 -442
661 516 564
194 83 -793
323 530 -480
877 315 -152
803 55 930
584 42 -344
14 213 150
727 89 740
315 321 -407
489 705 -275
742 624 355
900 144 -94
425 587 -684
767 157 -863
51 837 232
366 626 -968
891 345 259
785 102 7
795 394 -683
651 799 57
140 258 480
62 361 -392
501 193 444
439 794 808
663 363 692
863 68 -721
348 69 -450
942 642 347
363 288 682
898 367 864
411 328 311
579 457 473
423 764 732
516 644 -986
568 209 -568
314 639 -521
360 306 -793
151 864 -633
404 478 -37
182 210 398
596 710 991
131 276 -824
582 700 -908
556 847 -595
282 322 245
155 344 -400
340 141 -730
639 839 -684
494 304 -344
698 118 -359
74 668 -250
190 673 -364
638 385 -372
908 683 -454
62 948 198
500 704 149
552 227 287
90 619 -741
229 330 217
947 590 -878
244 560 -743
96 307 347
403 602 -490
299 133 442
912 909 -119
242 766 -483
375 903 -944
820 431 -677
308 926 422
892 774 13
20 789 272
127 38 581
240 813 -943
609 419 -890
247 42 -279
894 383 778
368 767 763
114 449 458
474 43 967
481 22 -347
873 911 -324
114 163 610
146 659 185
130 825 -998
591 674 197
535 778 878
865 426 -74
576 822 -931
932 214 -312
81 838 -974
736 241 708
275 517 73
275 662 -841
750 651 -825
806 56 967
759 466 678
585 664 83
229 774 -505
816 216 270
640 794 -373
307 545 -115
431 950 -581
585 657 -892
248 905 -428
178 521 441
803 24 623
677 684 623
20 412 -312
170 147 -334
154 181 -526
835 101 -960
602 468 379
530 109 522
428 50 942
549 872 -758
693 698 887
653 224 -188
153 837 -774
413 807 900
256 140 547
288 250 984
800 946 601
908 330 -677
708 58 881
366 696 -571
105 847 721
182 275 -135
463 17 683
49 245 363
376 202 -963
537 138 -150
809 771 447
7 906 629
105 743 -823
441 904 -697
85 94 -804
821 847 809
592 420 -311
50 873 -700
128 334 960
612 321 -984
108 510 -505
268 194 -226
314 783 629
467 430 -102
648 448 -444
471 899 -369
507 501 587
466 141 -239
612 399 -302
580 626 659
486 925 43
146 876 -86
895 169 -119
615 844 592
92 14 -913
514 492 -131
697 145 762
267 430 -366
322 316 -762
5 270 841
630 463 928
264 855 317
139 851 766
617 619 907
271 345 680
176 751 814
662 772 -240
64 376 -101
619 48 -790
849 560 -259
231 839 -875
260 781 982
17 181 658
81 472 655
604 806 480
204 245 -225
384 287 -22
687 130 223
163 346 -36
254 306 981
773 291 -402
619 583 713
795 23 982
879 843 -209
299 935 -764
490 792 426
913 829 123
549 101 -174
452 894 339
5 639 726
210 13 749
389 766 798
609 831 -617
759 159 392
297 262 221
825 246 -632
876 270 -965
744 367 35
619 530 30
487 53 364
73 545 -490
431 468 430
12 478 432
578 494 -343
803 552 573
344 670 -364
790 798 324
148 45 -652
652 374 -464
930 117 -695
461 327 913
49 438 -217
441 373 704
18 760 -727
286 589 644
629 725 -864
22 204 973
883 939 255
698 310 -629
167 297 801
557 539 2
148 89 -373
937 814 722
892 593 950
456 4 722
876 196 14
875 942 -879
139 503 -765
320 612 602
264 699 240
696 11 629
509 438 -754
578 842 -725
181 679 -581
813 603 -744
480 727 -500
369 165 708
332 525 -102
111 745 706
426 141 -982
95 161 -857
732 555 502
386 439 639
587 222 -182
789 943 4
341 168 -271
167 117 618
402 857 -610
622 295 799
759 933 -313
882 820 844
538 700 261
145 768 723
161 727 465
497 728 -870
312 367 269
918 875 -675
146 59 -593
315 879 -380
213 293 -432
300 832 740
862 306 -526
332 637 -462
822 16 16
340 644 -664
646 419 374
892 669 -523
557 648 746
299 311 -53
190 476 -739
97 187 -933
137 775 916
462 761 -389
11 875 -814
483 95 -334
831 727 -908
695 222 98
736 732 124
623 287 247
532 577 -511
800 607 764
370 643 665
287 118 -964
455 194 139
793 605 190
728 239 468
535 130 287
827 414 -544
333 257 473
422 37 165
231 227 705
744 460 962
548 413 478
950 203 -113
252 11 -307
209 913 -720
6 106 -609
108 187 -822
559 334 -837
902 530 175
669 209 258
96 176 -575
835 400 429
825 493 -632
25 603 -243
243 771 -36
391 452 127
496 37 -62
484 233 -759
172 221 403
478 108 -779
750 906 366
308 395 25
200 230 -87
656 801 -696
620 740 -431
949 811 -513
124 513 -267
209 336 -934
758 884 26
832 280 602
737 535 823
792 785 -269
627 829 -156
259 667 671
208 389 241
710 263 504
429 48 508
482 775 744
88 834 79
840 767 107
36 44 445
492 340 -696
432 898 77
698 153 -324
413 742 374
863 32 -648
88 319 -689
919 245 -863
136 601 -453
170 742 957
253 447 -762
193 351 -451
258 58 790
824 844 450
746 474 221
421 530 -644
259 681 280
194 614 472
506 113 893
176 690 -656
757 706 -957
325 402 808
754 261 224
703 695 -244
262 869 741
899 39 -441
176 783 -264
340 351 77
192 129 -44
697 675 396
719 866 -98
483 446 673
138 685 593
646 371 874
382 405 819
47 733 -961
384 44 469
202 652 -207
713 420 -211
581 926 737
277 520 945
661 176 -488
325 513 649
830 669 324
810 715 -131
807 845 23
238 647 491
207 115 -45
301 6 210
799 11 877
759 166 365
415 542 -716
873 937 -276
871 592 -512
892 225 196
116 269 48
301 676 -134
939 716 561
846 35 -772
255 10 -232
50 608 553
421 535 33
242 552 157
718 245 -864
679 695 722
727 131 131
187 186 174
137 24 -999
384 637 386
190 236 -654
141 2 -454
874 213 -513
786 781 -144
35 845 -36
253 668 583
426 891 640
898 222 782
566 103 -621
225 185 583
600 534 -168
747 468 524
533 100 525
714 834 -359
101 682 218
897 364 678
138 708 69
234 498 121
172 217 -301
74 21 281
539 28 893
383 758 -478
52 73 667
483 320 -2
726 713 487
596 86 -670
414 913 -806
137 262 370
945 528 -793
400 504 -931
515 169 654
30 219 -232
362 299 -325
948 735 -64
797 493 -112
729 783 -506
149 822 244
429 763 728
562 782 710
521 232 -513
837 555 626
746 580 187
92 584 429
14 904 977
862 512 -41
603 681 -926
876 3 266
213 444 -367
257 303 -620
679 292 268
40 126 577
799 6 81
829 222 -566
300 573 -597
477 12 441
101 822 -334
216 283 371
216 100 141
495 638 -87
589 424 124
85 266 536
712 145 139
517 663 -397
56 235 -880
404 21 -600
199 248 -576
172 605 853
131 813 850
814 198 -652
381 617 -192
663 154 805
393 158 -950
142 816 428
413 284 272
441 101 507
497 203 -701
802 194 200
605 881 -857
750 225 -314
544 722 814
544 867 -918
514 906 -140
184 662 425
622 309 826
95 655 -31
183 485 648
94 368 472
89 557 709
9 97 586
767 302 -329
51 45 656
924 346 359
208 374 964
533 246 840
309 105 -861
474 296 872
138 426 231
285 456 -465
440 637 -973
318 335 -863
324 459 -804
64 150 743
459 464 239
279 491 297
536 726 502
831 770 -988
737 544 66
531 489 964
351 639 827
922 228 872
437 458 -276
386 525 -299
668 74 -725
412 186 358
129 836 740
257 83 -170
239 470 125
81 16 -793
907 393 -993
867 843 556
586 212 414
646 22 -591
108 140 446
698 619 499
917 554 343
81 229 285
413 182 996
936 616 516
610 333 996
448 427 589
687 514 -730
21 40 -934
263 154 383
340 899 1
762 23 -269
879 365 998
230 745 745
561 325 308
276 672 884
735 905 730
926 558 797
575 809 546
687 412 -108
222 115 3
26 889 -376
749 61 -7
365 653 725
837 254 -909
784 180 843
832 235 177
65 414 -127
20 790 338
609 126 46
763 86 673
632 306 -217
627 605 448
615 127 -184
712 429 96
757 231 -180
97 787 694
633 873 -849
416 878 846
422 250 837
191 485 676
118 737 34
25 170 215
728 650 -865
480 598 -592
711 453 236
875 979
355 532 -45
468 255 -119
569 411 -438
33 806 -296
451 522 280
107 352 -703
422 25 -173
683 308 -828
72 536 -936
618 52 983
386 535 -900
638 631 -385
512 480 359
157 437 421
678 488 336
590 499 163
791 497 637
613 143 245
122 106 242
313 727 852
743 579 -349
348 586 528
103 480 -371
283 714 586
382 458 460
399 371 -185
875 616 -208
871 845 32
610 678 642
173 838 -965
411 598 750
42 215 -318
326 842 863
266 57 -407
187 118 -693
757 726 376
52 249 170
672 812 17
309 131 301
302 121 -727
58 719 -209
546 329 708
554 571 -231
640 27 510
118 256 970
141 291 -543
64 428 949
22 420 -192
403 487 37
252 273 217
109 245 -751
758 41 639
815 555 -944
820 524 -270
807 695 473
304 858 742
452 92 825
504 531 -317
466 538 473
691 839 340
617 205 341
273 205 860
94 171 984
236 480 40
582 738 -131
253 337 -580
555 131 -799
765 160 -6
487 286 187
816 155 -347
749 332 -788
498 245 -240
342 165 159
497 228 698
671 651 264
109 851 -990
203 610 856
865 243 -128
237 256 48
539 320 -236
864 689 978
818 362 -387
375 368 -744
282 494 -251
857 201 78
602 260 -273
611 182 -880
674 247 796
645 385 -356
424 629 -60
764 226 890
692 106 -61
163 97 979
44 334 -741
347 132 941
31 111 385
213 517 626
433 172 -725
484 397 -500
578 504 638
383 755 -441
301 458 781
801 542 970
460 420 -766
558 440 -363
277 221 -317
871 359 551
609 108 -291
98 650 885
187 860 -131
227 456 759
188 141 -340
153 483 620
391 52 -624
569 794 165
650 111 524
65 444 134
387 754 814
715 527 -472
647 91 781
829 860 -961
501 162 415
659 33 127
569 347 -64
144 209 -634
498 370 533
76 104 463
748 788 881
581 53 16
323 324 -750
202 553 -797
612 297 375
595 866 -293
615 127 625
612 170 58
23 442 -238
531 464 353
96 66 -44
652 699 880
823 278 -777
370 334 544
409 774 -223
412 346 614
501 682 -275
124 106 -123
561 224 590
398 639 -485
775 2 -5
135 148 221
658 540 237
478 350 37
505 432 -755
125 664 946
305 670 543
847 700 -779
25 591 -748
466 813 327
587 715 -69
421 181 87
644 285 184
625 214 647
463 698 860
256 279 583
202 95 103
305 353 327
111 1 878
560 173 783
578 676 -896
726 33 69
509 421 -57
357 547 249
708 729 -435
723 668 -813
160 626 799
387 391 181
232 661 -49
596 703 -296
452 623 -886
756 867 961
527 145 -915
1 206 -376
715 275 -554
745 104 -596
524 680 -66
292 126 530
701 129 -577
103 756 791
132 297 -910
360 459 550
875 325 145
483 518 166
376 735 -118
231 419 -11
188 697 659
633 654 89
599 161 -428
855 189 -702
263 782 743
354 342 837
800 177 344
352 484 327
732 270 957
47 821 -690
297 584 -414
284 767 -364
29 268 -97
228 687 334
860 658 -74
338 317 -864
227 82 312
4 616 -372
648 816 -868
581 422 -255
377 408 -366
578 123 -44
136 383 -573
161 859 884
137 756 -529
109 29 -522
310 35 404
387 593 -733
420 337 -291
21 59 456
108 188 -126
96 838 733
551 361 -396
389 166 -840
846 726 -593
91 58 376
585 834 -865
724 516 473
292 277 -928
226 235 719
488 603 179
787 577 -41
773 348 -97
685 739 -598
83 569 -88
157 513 -973
402 39 309
258 119 -423
237 67 -37
621 716 412
319 440 432
315 370 560
724 299 115
205 275 447
536 865 -339
558 619 938
156 836 -898
537 510 -859
202 349 -353
549 425 -802
875 310 789
47 566 -10
493 120 -323
413 731 452
744 677 730
274 850 910
58 557 498
183 777 126
510 501 511
677 725 -271
516 178 -101
54 333 -621
106 133 387
20 843 -300
699 734 -98
649 850 987
119 407 878
488 162 -801
476 601 -431
493 144 439
512 682 -917
484 174 152
290 496 -795
65 255 -356
716 175 20
51 487 760
608 480 915
823 716 109
730 828 955
353 498 897
97 418 -689
262 87 -782
661 179 855
32 737 -128
148 475 742
531 463 937
331 695 63
284 209 -235
343 191 -207
439 184 -957
259 141 926
212 131 444
827 839 -628
27 213 -739
435 356 377
577 384 577
791 483 -547
191 579 -821
545 196 315
126 837 245
76 552 -318
177 240 290
823 544 -637
88 26 46
231 582 -642
428 397 -720
74 218 148
48 114 195
556 755 719
457 331 145
407 321 303
452 139 -853
830 869 890
328 456 -289
798 288 -658
20 612 233
404 596 -136
718 830 -587
162 447 -772
629 741 971
154 436 -87
82 26 894
337 237 90
317 479 -875
629 36 978
33 719 -428
601 867 -95
763 748 565
641 418 -673
509 190 -108
42 751 657
578 26 659
11 544 231
25 362 45
639 872 19
544 782 952
312 730 329
165 787 4
750 636 654
265 391 -80
495 86 296
848 654 -131
496 436 797
56 236 -570
634 87 532
569 660 -19
758 631 572
10 596 -10
42 541 -170
628 729 868
587 544 -936
135 266 -739
340 298 -420
813 688 660
815 857 106
166 753 801
129 739 -593
492 52 290
5 603 -887
333 661 489
354 540 -370
141 550 -945
466 336 -968
668 131 598
454 608 -810
318 131 -970
255 329 473
827 432 -539
560 830 -569
56 709 -85
256 767 -998
